,관측일자,지점명,평균기온(℃),최저기온(℃),최대기온(℃),평균습도(%),최저습도(%),최고습도(%),평균풍속(m/s),최대풍속(m/s),강수량(mm),lat,long,spot_num
1049,20180609.0,도봉,23.5,18.8999996185303,30.7999992370605,66.5999984741211,40.7000007629395,91.3000030517578,1.0,4.5,1.0,37.6661,127.0295,C-06
1050,20180610.0,도봉,20.7999992370605,16.7000007629395,24.6000003814697,66.6999969482422,53.7999992370605,93.0,1.10000002384186,4.19999980926514,1.0,37.6661,127.0295,C-06
1051,20180611.0,도봉,20.6000003814697,17.5,24.7999992370605,65.5,49.7000007629395,92.8000030517578,1.0,3.0,1.5,37.6661,127.0295,C-06
1052,20180612.0,도봉,21.6000003814697,16.3999996185303,28.2000007629395,67.0,42.2999992370605,93.1999969482422,0.899999976158142,3.29999995231628,0.0,37.6661,127.0295,C-06
1053,20180613.0,도봉,22.2999992370605,17.8999996185303,27.5,67.6999969482422,50.4000015258789,83.4000015258789,0.899999976158142,3.59999990463257,0.0,37.6661,127.0295,C-06
1054,20180614.0,도봉,21.3999996185303,18.2999992370605,25.3999996185303,78.4000015258789,59.5999984741211,96.9000015258789,0.899999976158142,3.20000004768372,44.5,37.6661,127.0295,C-06
1055,20180615.0,도봉,21.3999996185303,16.1000003814697,26.3999996185303,65.9000015258789,47.4000015258789,95.9000015258789,1.29999995231628,4.30000019073486,8.0,37.6661,127.0295,C-06
1056,20180616.0,도봉,22.0,14.8999996185303,29.2999992370605,60.9000015258789,41.9000015258789,80.4000015258789,0.800000011920929,2.59999990463257,0.0,37.6661,127.0295,C-06
1057,20180617.0,도봉,22.5,18.0,28.2999992370605,72.1999969482422,51.4000015258789,90.4000015258789,0.5,2.5,0.0,37.6661,127.0295,C-06
1058,20180618.0,도봉,25.0,19.0,31.7999992370605,62.2000007629395,35.4000015258789,90.1999969482422,0.699999988079071,3.5,0.0,37.6661,127.0295,C-06
1059,20180619.0,도봉,23.0,18.1000003814697,28.5,64.5999984741211,41.5,84.5,0.800000011920929,3.59999990463257,0.0,37.6661,127.0295,C-06
1060,20180620.0,도봉,23.5,18.7999992370605,30.1000003814697,67.6999969482422,41.5,85.1999969482422,1.0,3.5,0.0,37.6661,127.0295,C-06
1061,20180621.0,도봉,24.1000003814697,18.0,30.1000003814697,63.2000007629395,37.5,90.0999984741211,0.899999976158142,3.40000009536743,0.0,37.6661,127.0295,C-06
1062,20180622.0,도봉,25.1000003814697,17.3999996185303,33.5999984741211,50.7000007629395,26.3999996185303,84.5999984741211,0.699999988079071,3.5,0.0,37.6661,127.0295,C-06
1063,20180623.0,도봉,25.0,20.0,31.3999996185303,53.2000007629395,31.3999996185303,76.8000030517578,0.899999976158142,3.70000004768372,0.0,37.6661,127.0295,C-06
1064,20180624.0,도봉,26.0,19.8999996185303,33.7999992370605,62.4000015258789,30.6000003814697,90.9000015258789,0.899999976158142,3.20000004768372,0.0,37.6661,127.0295,C-06
1065,20180625.0,도봉,26.7000007629395,20.7000007629395,33.4000015258789,62.9000015258789,38.7999992370605,86.0999984741211,0.600000023841858,2.79999995231628,0.0,37.6661,127.0295,C-06
1066,20180626.0,도봉,22.2999992370605,19.2999992370605,26.7999992370605,88.3000030517578,51.7000007629395,96.9000015258789,1.10000002384186,5.19999980926514,93.5,37.6661,127.0295,C-06
1067,20180627.0,도봉,22.8999996185303,19.2000007629395,26.7000007629395,82.5,64.9000015258789,96.9000015258789,1.10000002384186,3.59999990463257,0.0,37.6661,127.0295,C-06
1068,20180628.0,도봉,23.5,18.6000003814697,28.8999996185303,84.4000015258789,64.4000015258789,96.8000030517578,0.699999988079071,5.0,19.0,37.6661,127.0295,C-06
1069,20180629.0,도봉,25.0,20.8999996185303,31.0,78.9000015258789,51.2000007629395,96.9000015258789,0.800000011920929,3.09999990463257,1.0,37.6661,127.0295,C-06
1070,20180630.0,도봉,24.1000003814697,21.1000003814697,29.2999992370605,85.3000030517578,65.3000030517578,96.9000015258789,0.400000005960464,3.5,8.0,37.6661,127.0295,C-06
1071,20180701.0,도봉,21.6000003814697,20.6000003814697,22.5,96.9000015258789,96.9000015258789,96.9000015258789,0.400000005960464,2.29999995231628,79.5,37.6661,127.0295,C-06
1072,20180702.0,도봉,22.1000003814697,20.3999996185303,25.2999992370605,96.3000030517578,90.0,96.9000015258789,0.400000005960464,2.90000009536743,54.0,37.6661,127.0295,C-06
1073,20180703.0,도봉,26.8999996185303,21.8999996185303,33.5,79.9000015258789,51.4000015258789,96.9000015258789,0.699999988079071,3.90000009536743,0.0,37.6661,127.0295,C-06
1074,20180704.0,도봉,28.0,23.5,33.2000007629395,71.8000030517578,55.5999984741211,91.3000030517578,0.899999976158142,3.20000004768372,0.0,37.6661,127.0295,C-06
1075,20180705.0,도봉,25.5,22.7999992370605,30.2999992370605,76.5,62.5,94.3000030517578,1.0,4.0,0.0,37.6661,127.0295,C-06
1076,20180706.0,도봉,24.5,21.7999992370605,27.6000003814697,60.5,54.0,69.0,1.5,4.09999990463257,0.0,37.6661,127.0295,C-06
1077,20180707.0,도봉,23.7000007629395,19.3999996185303,29.1000003814697,56.7000007629395,46.4000015258789,67.6999969482422,1.39999997615814,4.0,0.0,37.6661,127.0295,C-06
1078,20180708.0,도봉,23.1000003814697,17.2999992370605,28.7999992370605,56.7999992370605,45.4000015258789,68.9000015258789,1.10000002384186,3.5,0.0,37.6661,127.0295,C-06
1079,20180709.0,도봉,20.8999996185303,19.7000007629395,24.1000003814697,83.3000030517578,65.0,96.9000015258789,0.600000023841858,2.29999995231628,13.0,37.6661,127.0295,C-06
1080,20180710.0,도봉,22.7999992370605,19.8999996185303,26.1000003814697,92.3000030517578,77.6999969482422,96.9000015258789,0.200000002980232,1.5,29.0,37.6661,127.0295,C-06
1081,20180711.0,도봉,26.0,23.5,30.2000007629395,89.0,70.4000015258789,96.9000015258789,0.400000005960464,3.09999990463257,8.5,37.6661,127.0295,C-06
1082,20180712.0,도봉,26.6000003814697,23.8999996185303,29.3999996185303,85.9000015258789,71.8000030517578,96.9000015258789,0.5,3.0,0.5,37.6661,127.0295,C-06
1083,20180713.0,도봉,27.2999992370605,23.6000003814697,31.8999996185303,78.5999984741211,60.5,96.8000030517578,0.800000011920929,3.5,0.0,37.6661,127.0295,C-06
1084,20180714.0,도봉,28.2999992370605,24.0,33.5,72.6999969482422,53.0,94.1999969482422,0.899999976158142,3.29999995231628,0.0,37.6661,127.0295,C-06
1085,20180715.0,도봉,28.3999996185303,23.7000007629395,34.5,73.5999984741211,49.2000007629395,92.0,0.800000011920929,3.5,0.0,37.6661,127.0295,C-06
1086,20180716.0,도봉,29.1000003814697,23.5,34.7999992370605,68.0,45.5999984741211,90.6999969482422,0.800000011920929,3.0,0.0,37.6661,127.0295,C-06
1087,20180717.0,도봉,28.2000007629395,23.1000003814697,32.9000015258789,69.5,51.0,87.9000015258789,0.699999988079071,3.0,0.0,37.6661,127.0295,C-06
1088,20180718.0,도봉,28.5,23.0,34.7000007629395,69.4000015258789,44.5,90.8000030517578,0.699999988079071,3.79999995231628,0.0,37.6661,127.0295,C-06
1089,20180719.0,도봉,28.7000007629395,22.7999992370605,34.7999992370605,67.3000030517578,46.9000015258789,91.5999984741211,0.800000011920929,2.90000009536743,0.0,37.6661,127.0295,C-06
1090,20180720.0,도봉,29.5,24.0,35.0,68.9000015258789,48.2000007629395,91.1999969482422,0.699999988079071,3.0,0.0,37.6661,127.0295,C-06
1091,20180721.0,도봉,30.6000003814697,23.8999996185303,37.7000007629395,60.2000007629395,30.6000003814697,88.0999984741211,0.600000023841858,3.0,0.0,37.6661,127.0295,C-06
1092,20180722.0,도봉,31.5,24.2000007629395,39.0,58.2999992370605,34.5,85.6999969482422,0.699999988079071,2.79999995231628,0.0,37.6661,127.0295,C-06
1093,20180723.0,도봉,31.6000003814697,28.6000003814697,36.0999984741211,60.5,47.0999984741211,73.1999969482422,0.800000011920929,2.70000004768372,0.0,37.6661,127.0295,C-06
1094,20180724.0,도봉,31.3999996185303,26.2999992370605,37.4000015258789,66.5999984741211,47.5,83.0999984741211,0.600000023841858,2.59999990463257,0.0,37.6661,127.0295,C-06
1095,20180725.0,도봉,30.6000003814697,28.1000003814697,35.0,68.4000015258789,54.5999984741211,78.4000015258789,1.0,3.20000004768372,0.0,37.6661,127.0295,C-06
1096,20180726.0,도봉,29.7999992370605,27.2999992370605,34.0,74.5,57.4000015258789,84.1999969482422,0.5,2.40000009536743,0.0,37.6661,127.0295,C-06
1097,20180727.0,도봉,31.1000003814697,26.7000007629395,35.7000007629395,72.6999969482422,53.5,88.6999969482422,0.699999988079071,2.90000009536743,0.0,37.6661,127.0295,C-06
1098,20180728.0,도봉,30.5,27.8999996185303,37.5,78.4000015258789,51.5,90.8000030517578,0.600000023841858,4.19999980926514,1.0,37.6661,127.0295,C-06
1099,20180729.0,도봉,31.2999992370605,26.3999996185303,36.5,60.7000007629395,40.0,86.5999984741211,1.20000004768372,4.0,0.0,37.6661,127.0295,C-06
1100,20180801.0,도봉,33.7000007629395,27.3999996185303,40.0,60.7000007629395,35.2000007629395,81.5999984741211,0.800000011920929,2.79999995231628,0.0,37.6661,127.0295,C-06
1101,20180802.0,도봉,33.7999992370605,29.5,38.5999984741211,61.0999984741211,44.0,81.5,0.899999976158142,3.0,0.0,37.6661,127.0295,C-06
1102,20180803.0,도봉,33.2999992370605,29.5,39.0999984741211,62.7999992370605,43.7999992370605,81.0999984741211,1.10000002384186,3.40000009536743,0.0,37.6661,127.0295,C-06
1103,20180804.0,도봉,31.7999992370605,28.3999996185303,35.7999992370605,62.5999984741211,48.5999984741211,78.0,0.899999976158142,4.0,0.0,37.6661,127.0295,C-06
1104,20180805.0,도봉,30.7000007629395,27.2999992370605,35.4000015258789,71.6999969482422,52.4000015258789,89.0,1.0,3.40000009536743,0.0,37.6661,127.0295,C-06
1105,20180806.0,도봉,30.7999992370605,27.2999992370605,36.0999984741211,74.0,52.9000015258789,93.4000015258789,0.899999976158142,4.09999990463257,1.0,37.6661,127.0295,C-06
1106,20180807.0,도봉,30.7000007629395,26.1000003814697,36.0999984741211,66.6999969482422,50.2999992370605,79.3000030517578,0.800000011920929,2.90000009536743,0.0,37.6661,127.0295,C-06
1107,20180808.0,도봉,31.7000007629395,27.1000003814697,37.5999984741211,66.6999969482422,39.7000007629395,90.0,1.0,3.5,0.0,37.6661,127.0295,C-06
1108,20180809.0,도봉,29.7999992370605,27.3999996185303,33.5999984741211,74.5999984741211,57.9000015258789,90.0,0.600000023841858,3.09999990463257,0.5,37.6661,127.0295,C-06
1109,20180810.0,도봉,31.2000007629395,26.2000007629395,36.7000007629395,63.2000007629395,43.7000007629395,83.9000015258789,1.10000002384186,3.70000004768372,0.0,37.6661,127.0295,C-06
1110,20180811.0,도봉,31.0,26.1000003814697,36.5999984741211,59.7000007629395,40.4000015258789,76.1999969482422,1.20000004768372,3.40000009536743,0.0,37.6661,127.0295,C-06
1111,20180812.0,도봉,30.2000007629395,26.5,35.9000015258789,67.1999969482422,46.2000007629395,92.8000030517578,1.10000002384186,3.90000009536743,2.0,37.6661,127.0295,C-06
1112,20180813.0,도봉,30.5,25.8999996185303,36.5,74.8000030517578,51.2999992370605,96.9000015258789,0.699999988079071,3.09999990463257,2.0,37.6661,127.0295,C-06
1113,20180814.0,도봉,31.3999996185303,27.2000007629395,37.0999984741211,67.3000030517578,47.5,85.8000030517578,0.699999988079071,3.0,0.0,37.6661,127.0295,C-06
1114,20180815.0,도봉,31.6000003814697,27.5,38.2999992370605,65.5,43.2999992370605,85.8000030517578,0.899999976158142,4.30000019073486,0.0,37.6661,127.0295,C-06
1115,20180816.0,도봉,29.7000007629395,24.7000007629395,34.0,58.5,43.2999992370605,79.0999984741211,1.60000002384186,5.09999990463257,0.0,37.6661,127.0295,C-06
1116,20180817.0,도봉,26.8999996185303,22.0,33.0,46.0,31.2000007629395,60.2000007629395,1.60000002384186,4.80000019073486,0.0,37.6661,127.0295,C-06
1117,20180818.0,도봉,26.1000003814697,20.1000003814697,32.0999984741211,53.2999992370605,35.9000015258789,74.0999984741211,0.899999976158142,3.09999990463257,0.0,37.6661,127.0295,C-06
1118,20180819.0,도봉,27.6000003814697,22.5,33.5999984741211,57.5999984741211,36.5,74.9000015258789,0.800000011920929,2.79999995231628,0.0,37.6661,127.0295,C-06
1119,20180820.0,도봉,28.7999992370605,24.6000003814697,32.7000007629395,61.2999992370605,47.9000015258789,74.1999969482422,1.39999997615814,5.0,0.0,37.6661,127.0295,C-06
1120,20180821.0,도봉,26.7999992370605,23.2999992370605,31.2000007629395,74.1999969482422,54.4000015258789,94.4000015258789,1.20000004768372,5.09999990463257,6.0,37.6661,127.0295,C-06
1121,20180822.0,도봉,30.0,22.7000007629395,37.2000007629395,63.7000007629395,38.9000015258789,90.5999984741211,1.10000002384186,4.0,0.0,37.6661,127.0295,C-06
1122,20180823.0,도봉,29.2000007629395,24.7999992370605,31.7000007629395,66.6999969482422,55.2999992370605,90.0999984741211,1.20000004768372,4.5,1.5,37.6661,127.0295,C-06
1123,20180824.0,도봉,24.2999992370605,23.1000003814697,26.2000007629395,87.9000015258789,76.0999984741211,96.1999969482422,1.20000004768372,3.79999995231628,12.0,37.6661,127.0295,C-06
1124,20180825.0,도봉,25.7000007629395,21.6000003814697,30.6000003814697,71.0999984741211,52.5,85.0,1.10000002384186,3.70000004768372,0.0,37.6661,127.0295,C-06
1125,20180826.0,도봉,23.3999996185303,19.8999996185303,30.1000003814697,74.5,46.5,94.1999969482422,0.899999976158142,3.40000009536743,0.0,37.6661,127.0295,C-06
1126,20180827.0,도봉,22.1000003814697,19.6000003814697,25.3999996185303,93.6999969482422,84.5,96.9000015258789,0.400000005960464,2.29999995231628,33.5,37.6661,127.0295,C-06
1127,20180828.0,도봉,23.3999996185303,21.3999996185303,27.2000007629395,93.5,73.0,96.9000015258789,0.600000023841858,2.79999995231628,178.5,37.6661,127.0295,C-06
1128,20180829.0,도봉,24.2999992370605,21.8999996185303,28.0,90.9000015258789,75.0999984741211,96.9000015258789,1.0,4.09999990463257,148.0,37.6661,127.0295,C-06
1129,20180830.0,도봉,25.7000007629395,23.0,29.7000007629395,81.8000030517578,63.4000015258789,96.9000015258789,0.699999988079071,2.70000004768372,44.0,37.6661,127.0295,C-06
1130,20180831.0,도봉,25.7000007629395,22.1000003814697,30.5,69.4000015258789,43.4000015258789,92.3000030517578,0.800000011920929,3.0,0.0,37.6661,127.0295,C-06
1131,20180901.0,도봉,25.5,20.0,31.6000003814697,65.6999969482422,44.0,95.1999969482422,1.0,3.70000004768372,0.0,37.6661,127.0295,C-06
1132,20180902.0,도봉,24.6000003814697,18.6000003814697,29.5,62.0,44.5999984741211,81.4000015258789,1.0,3.79999995231628,0.0,37.6661,127.0295,C-06
1133,20180903.0,도봉,23.1000003814697,20.8999996185303,25.1000003814697,87.0999984741211,70.1999969482422,96.9000015258789,0.5,3.09999990463257,27.5,37.6661,127.0295,C-06
1134,20180904.0,도봉,23.5,19.8999996185303,28.6000003814697,73.6999969482422,48.5,96.9000015258789,0.899999976158142,4.19999980926514,0.0,37.6661,127.0295,C-06
1135,20180905.0,도봉,24.0,18.5,29.2000007629395,65.9000015258789,44.0999984741211,90.9000015258789,1.0,5.09999990463257,0.0,37.6661,127.0295,C-06
1136,20180906.0,도봉,23.7000007629395,18.5,29.1000003814697,74.8000030517578,47.7000007629395,92.1999969482422,0.899999976158142,5.19999980926514,0.5,37.6661,127.0295,C-06
1137,20180907.0,도봉,22.2999992370605,17.7999992370605,26.8999996185303,62.7000007629395,40.7000007629395,91.4000015258789,1.20000004768372,3.70000004768372,0.5,37.6661,127.0295,C-06
1138,20180908.0,도봉,21.0,14.6999998092651,27.2999992370605,58.2000007629395,34.7000007629395,85.8000030517578,0.800000011920929,3.20000004768372,0.0,37.6661,127.0295,C-06
1139,20180909.0,도봉,21.3999996185303,14.8000001907349,28.5,59.7000007629395,34.2000007629395,84.9000015258789,0.699999988079071,3.0,0.0,37.6661,127.0295,C-06
1140,20180910.0,도봉,22.5,16.6000003814697,28.1000003814697,58.2000007629395,39.0,83.3000030517578,1.0,3.79999995231628,0.0,37.6661,127.0295,C-06
1141,20180911.0,도봉,21.0,15.1000003814697,25.7000007629395,57.2000007629395,44.0999984741211,79.0,1.10000002384186,4.09999990463257,0.0,37.6661,127.0295,C-06
1142,20180912.0,도봉,21.6000003814697,15.8999996185303,27.7999992370605,62.0,45.7999992370605,78.4000015258789,0.699999988079071,3.59999990463257,0.0,37.6661,127.0295,C-06
1143,20180913.0,도봉,20.5,18.5,24.1000003814697,78.3000030517578,62.7000007629395,87.4000015258789,0.300000011920929,2.0,0.0,37.6661,127.0295,C-06
1144,20180918.0,도봉,21.3999996185303,16.3999996185303,27.2999992370605,68.0999984741211,37.7000007629395,90.9000015258789,0.600000023841858,3.29999995231628,0.0,37.6661,127.0295,C-06
1145,20180919.0,도봉,21.6000003814697,18.0,26.7000007629395,70.5999984741211,36.7999992370605,89.5999984741211,0.400000005960464,2.5,0.0,37.6661,127.0295,C-06
1146,20180920.0,도봉,18.8999996185303,17.2000007629395,20.0,86.0,74.5,96.0,0.600000023841858,3.09999990463257,6.0,37.6661,127.0295,C-06
1147,20180921.0,도봉,19.0,17.0,21.8999996185303,90.0,74.6999969482422,96.9000015258789,0.400000005960464,2.09999990463257,16.5,37.6661,127.0295,C-06
1148,20180922.0,도봉,20.7000007629395,15.5,27.2000007629395,69.6999969482422,32.7000007629395,96.9000015258789,0.699999988079071,3.70000004768372,0.5,37.6661,127.0295,C-06
1149,20180923.0,도봉,19.1000003814697,14.6000003814697,25.3999996185303,62.5999984741211,32.0999984741211,90.5999984741211,0.699999988079071,3.20000004768372,0.0,37.6661,127.0295,C-06
1150,20180924.0,도봉,17.2999992370605,12.6999998092651,22.6000003814697,55.5999984741211,32.0999984741211,83.6999969482422,0.800000011920929,3.79999995231628,0.0,37.6661,127.0295,C-06
1151,20180925.0,도봉,17.0,9.89999961853027,23.7999992370605,58.7000007629395,28.2000007629395,87.1999969482422,0.699999988079071,3.5,0.0,37.6661,127.0295,C-06
1152,20180926.0,도봉,18.3999996185303,13.6999998092651,24.3999996185303,59.0999984741211,38.5,81.1999969482422,0.800000011920929,3.5,0.0,37.6661,127.0295,C-06
1153,20180927.0,도봉,18.0,11.6999998092651,24.7000007629395,58.2999992370605,34.4000015258789,83.5,0.699999988079071,3.09999990463257,0.0,37.6661,127.0295,C-06
1154,20180928.0,도봉,16.3999996185303,12.1999998092651,21.7000007629395,69.6999969482422,51.5,86.5,0.400000005960464,2.20000004768372,0.0,37.6661,127.0295,C-06
1155,20180929.0,도봉,18.6000003814697,12.1000003814697,26.7000007629395,68.6999969482422,35.0999984741211,95.0999984741211,0.5,2.90000009536743,0.0,37.6661,127.0295,C-06
1156,20180930.0,도봉,17.6000003814697,13.3999996185303,22.5,62.0,33.0999984741211,93.5,1.0,3.40000009536743,0.0,37.6661,127.0295,C-06
1157,20181001.0,도봉,15.6000003814697,12.0,21.3999996185303,58.7000007629395,37.7999992370605,76.0,1.20000004768372,4.5,0.0,37.6661,127.0295,C-06
1158,20181002.0,도봉,15.1000003814697,9.19999980926514,21.8999996185303,68.5999984741211,37.9000015258789,91.5,0.5,2.70000004768372,0.0,37.6661,127.0295,C-06
1159,20181003.0,도봉,16.1000003814697,9.80000019073486,23.7999992370605,68.6999969482422,32.4000015258789,93.6999969482422,0.5,3.29999995231628,0.0,37.6661,127.0295,C-06
1160,20181004.0,도봉,18.2999992370605,11.1999998092651,25.0,66.4000015258789,41.2999992370605,92.0999984741211,0.699999988079071,3.40000009536743,0.0,37.6661,127.0295,C-06
1161,20181005.0,도봉,16.8999996185303,15.1999998092651,19.7000007629395,85.5999984741211,59.0,96.9000015258789,0.699999988079071,2.40000009536743,42.0,37.6661,127.0295,C-06
1162,20181006.0,도봉,17.7000007629395,15.1999998092651,22.2000007629395,87.3000030517578,60.2000007629395,96.9000015258789,1.10000002384186,5.5,56.0,37.6661,127.0295,C-06
1163,20181007.0,도봉,16.7000007629395,10.8999996185303,22.2000007629395,63.7000007629395,34.0,96.9000015258789,0.800000011920929,2.90000009536743,0.0,37.6661,127.0295,C-06
1164,20181008.0,도봉,13.3999996185303,7.59999990463257,20.8999996185303,60.2000007629395,23.2000007629395,88.0999984741211,0.400000005960464,3.09999990463257,0.0,37.6661,127.0295,C-06
1165,20181009.0,도봉,14.1999998092651,8.89999961853027,19.6000003814697,67.5,38.5,89.1999969482422,0.400000005960464,2.59999990463257,0.0,37.6661,127.0295,C-06
1166,20181010.0,도봉,12.3999996185303,8.5,16.0,66.3000030517578,40.7000007629395,96.9000015258789,1.10000002384186,3.5,10.0,37.6661,127.0295,C-06
1167,20181011.0,도봉,9.69999980926514,4.5,15.3000001907349,58.9000015258789,34.4000015258789,91.1999969482422,0.899999976158142,4.5,0.0,37.6661,127.0295,C-06
1168,20181012.0,도봉,9.89999961853027,3.79999995231628,17.1000003814697,66.5,37.0999984741211,91.5,0.400000005960464,2.40000009536743,0.0,37.6661,127.0295,C-06
1169,20181013.0,도봉,11.1000003814697,4.90000009536743,19.1000003814697,68.4000015258789,31.0,93.6999969482422,0.400000005960464,2.40000009536743,0.0,37.6661,127.0295,C-06
1170,20181014.0,도봉,12.1999998092651,5.30000019073486,19.7000007629395,69.8000030517578,36.5,93.8000030517578,0.400000005960464,2.20000004768372,0.0,37.6661,127.0295,C-06
1171,20181015.0,도봉,14.1999998092651,9.10000038146973,21.0,76.8000030517578,45.0999984741211,93.9000015258789,0.400000005960464,3.09999990463257,0.0,37.6661,127.0295,C-06
1172,20181016.0,도봉,13.5,8.89999961853027,20.5,66.4000015258789,29.7000007629395,88.6999969482422,0.400000005960464,2.20000004768372,0.0,37.6661,127.0295,C-06
1173,20181017.0,도봉,11.8999996185303,7.0,18.7999992370605,64.5999984741211,24.6000003814697,91.8000030517578,0.5,3.29999995231628,0.0,37.6661,127.0295,C-06
1174,20181018.0,도봉,12.1000003814697,6.19999980926514,18.2000007629395,67.5,44.5,92.8000030517578,1.0,4.40000009536743,0.0,37.6661,127.0295,C-06
1175,20181019.0,도봉,12.8999996185303,6.59999990463257,19.8999996185303,60.0999984741211,27.8999996185303,87.3000030517578,0.800000011920929,3.40000009536743,0.0,37.6661,127.0295,C-06
1176,20181020.0,도봉,12.0,5.59999990463257,20.7000007629395,64.6999969482422,26.8999996185303,93.4000015258789,0.400000005960464,2.79999995231628,0.0,37.6661,127.0295,C-06
1177,20181021.0,도봉,12.0,5.19999980926514,20.5,63.0,27.2000007629395,92.3000030517578,0.400000005960464,2.20000004768372,0.0,37.6661,127.0295,C-06
1178,20181022.0,도봉,12.6999998092651,6.80000019073486,20.3999996185303,64.1999969482422,33.5,87.8000030517578,0.400000005960464,2.70000004768372,0.0,37.6661,127.0295,C-06
1179,20181023.0,도봉,11.3999996185303,7.80000019073486,16.2999992370605,82.1999969482422,67.9000015258789,95.0,0.5,4.19999980926514,4.5,37.6661,127.0295,C-06
1180,20181024.0,도봉,11.5,6.0,18.7000007629395,75.4000015258789,42.0,96.8000030517578,0.5,2.40000009536743,0.0,37.6661,127.0295,C-06
1181,20181025.0,도봉,12.3000001907349,5.80000019073486,20.5,71.3000030517578,34.4000015258789,95.0999984741211,0.300000011920929,2.20000004768372,0.0,37.6661,127.0295,C-06
1182,20181026.0,도봉,11.8000001907349,10.1000003814697,14.8999996185303,83.4000015258789,61.5999984741211,96.9000015258789,0.699999988079071,5.0,15.0,37.6661,127.0295,C-06
1183,20181027.0,도봉,9.89999961853027,7.30000019073486,12.6999998092651,51.5,35.2000007629395,71.8000030517578,1.70000004768372,4.80000019073486,0.0,37.6661,127.0295,C-06
1184,20181101.0,도봉,7.40000009536743,1.0,15.6000003814697,66.8000030517578,33.7000007629395,90.6999969482422,0.400000005960464,2.70000004768372,0.0,37.6661,127.0295,C-06
1185,20181102.0,도봉,8.5,2.5,18.2000007629395,69.9000015258789,36.7000007629395,92.5,0.400000005960464,2.20000004768372,0.0,37.6661,127.0295,C-06
1186,20181105.0,도봉,11.1000003814697,5.59999990463257,18.2000007629395,72.6999969482422,43.2999992370605,93.6999969482422,0.300000011920929,2.90000009536743,0.0,37.6661,127.0295,C-06
1187,20181106.0,도봉,11.6999998092651,7.0,17.3999996185303,76.5,52.2999992370605,94.3000030517578,0.300000011920929,2.20000004768372,0.0,37.6661,127.0295,C-06
1188,20181107.0,도봉,13.0,10.3999996185303,16.2999992370605,84.6999969482422,69.4000015258789,96.9000015258789,0.300000011920929,2.29999995231628,2.0,37.6661,127.0295,C-06
1189,20181108.0,도봉,12.3000001907349,10.8999996185303,14.8000001907349,95.5999984741211,80.0,96.9000015258789,0.5,4.09999990463257,79.0,37.6661,127.0295,C-06
1190,20181109.0,도봉,12.6000003814697,10.3000001907349,16.0,72.0999984741211,48.0,94.0999984741211,1.5,6.0,1.5,37.6661,127.0295,C-06
1191,20181110.0,도봉,12.1999998092651,8.10000038146973,17.0,72.3000030517578,43.5,92.5,0.5,3.70000004768372,0.0,37.6661,127.0295,C-06
1192,20181111.0,도봉,8.30000019073486,5.19999980926514,11.3999996185303,73.9000015258789,50.4000015258789,93.4000015258789,0.5,3.20000004768372,0.0,37.6661,127.0295,C-06
1193,20181112.0,도봉,8.0,2.29999995231628,14.8999996185303,61.4000015258789,28.7999992370605,88.5999984741211,0.5,2.90000009536743,0.0,37.6661,127.0295,C-06
1194,20181113.0,도봉,8.5,3.09999990463257,15.3000001907349,62.5999984741211,42.2999992370605,83.6999969482422,0.300000011920929,2.0,0.0,37.6661,127.0295,C-06
1195,20181114.0,도봉,9.19999980926514,3.5,16.5,65.1999969482422,34.2000007629395,89.0999984741211,0.300000011920929,2.29999995231628,0.0,37.6661,127.0295,C-06
1196,20181115.0,도봉,8.80000019073486,3.20000004768372,15.6999998092651,67.0,41.5,90.1999969482422,0.300000011920929,2.20000004768372,0.0,37.6661,127.0295,C-06
1197,20181116.0,도봉,8.80000019073486,4.69999980926514,14.8999996185303,69.0,48.2999992370605,80.1999969482422,0.699999988079071,3.0,0.0,37.6661,127.0295,C-06
1198,20181117.0,도봉,5.80000019073486,1.0,10.8999996185303,54.5,34.7000007629395,75.5,0.699999988079071,3.09999990463257,0.0,37.6661,127.0295,C-06
1199,20181118.0,도봉,5.59999990463257,0.600000023841858,11.1000003814697,58.0,39.4000015258789,76.6999969482422,0.300000011920929,2.09999990463257,0.0,37.6661,127.0295,C-06
1200,20181119.0,도봉,6.19999980926514,1.79999995231628,11.8999996185303,60.7999992370605,37.0999984741211,87.8000030517578,0.5,2.70000004768372,0.0,37.6661,127.0295,C-06
1201,20181120.0,도봉,5.69999980926514,-0.899999976158142,12.6999998092651,47.4000015258789,20.5,82.9000015258789,0.600000023841858,3.79999995231628,0.5,37.6661,127.0295,C-06
1202,20181121.0,도봉,6.30000019073486,2.90000009536743,8.89999961853027,64.1999969482422,24.6000003814697,94.3000030517578,0.699999988079071,3.70000004768372,1.0,37.6661,127.0295,C-06
1203,20181122.0,도봉,2.70000004768372,-1.5,7.5,40.4000015258789,22.1000003814697,56.9000015258789,1.0,3.79999995231628,0.0,37.6661,127.0295,C-06
1204,20181123.0,도봉,1.29999995231628,-3.70000004768372,6.5,39.4000015258789,21.6000003814697,63.0999984741211,0.5,2.70000004768372,0.0,37.6661,127.0295,C-06
1205,20181124.0,도봉,2.29999995231628,0.0,4.30000019073486,74.6999969482422,27.5,95.4000015258789,0.400000005960464,3.70000004768372,13.0,37.6661,127.0295,C-06
1206,20181125.0,도봉,3.79999995231628,0.100000001490116,8.89999961853027,86.3000030517578,61.5999984741211,96.9000015258789,0.200000002980232,1.79999995231628,0.0,37.6661,127.0295,C-06
